SNO,Date,Time,ADC,Humidity_pct,Temp_C,Voltage_V,phase
1,08-10-2025,12:47:03:132532,1759,64.89,30.34,2.68,ac on and door open
2,08-10-2025,12:47:09:196536,1630,65.09,29.83,2.67,
3,08-10-2025,12:47:13:231536,1418,65.32,29.41,2.68,
4,08-10-2025,12:47:17:607536,1248,65.7,29.07,2.66,
5,08-10-2025,12:47:21:420536,1102,65.82,28.79,2.64,
6,08-10-2025,12:47:25:216536,993,65.82,28.54,2.65,
7,08-10-2025,12:47:29:002536,901,65.91,28.32,2.65,
8,08-10-2025,12:47:32:886536,814,66.11,28.12,2.65,
9,08-10-2025,12:47:37:392536,767,66.37,27.94,2.66,
10,08-10-2025,12:47:41:489536,717,66.52,27.77,2.66,
11,08-10-2025,12:47:46:409536,686,66.99,27.61,2.65,
12,08-10-2025,12:47:50:298536,649,67.28,27.47,2.69,
13,08-10-2025,12:47:56:271536,637,67.44,27.32,2.66,
14,08-10-2025,12:48:01:154536,614,67.56,27.17,2.65,
15,08-10-2025,12:48:05:654536,589,67.61,27.02,2.66,
16,08-10-2025,12:48:09:556536,559,67.72,26.89,2.66,
17,08-10-2025,12:48:14:468536,549,68.03,26.75,2.66,
18,08-10-2025,12:48:19:428536,531,68.05,26.62,2.65,
19,08-10-2025,12:48:23:883536,520,68.3,26.5,2.66,
20,08-10-2025,12:48:29:002536,508,68.61,26.37,2.66,
21,08-10-2025,12:48:32:484536,486,68.58,26.26,2.66,
22,08-10-2025,12:48:37:407536,478,68.73,26.14,2.64,
23,08-10-2025,12:48:41:496536,463,68.95,26.03,2.69,
24,08-10-2025,12:48:45:186536,445,68.95,25.93,2.66,
25,08-10-2025,12:48:49:487536,436,69,25.84,2.67,
26,08-10-2025,12:48:54:603536,425,69.05,25.73,2.66,
27,08-10-2025,12:48:58:292536,413,68.9,25.63,2.66,
28,08-10-2025,12:49:02:801536,407,68.83,25.53,2.66,
29,08-10-2025,12:49:06:487536,395,68.97,25.43,2.66,
30,08-10-2025,12:49:11:620536,394,69.29,25.32,2.67,
31,08-10-2025,12:49:16:989536,396,69.5,25.22,2.66,
32,08-10-2025,12:49:21:472536,389,69.63,25.12,2.66,
33,08-10-2025,12:49:25:566536,380,69.67,25.03,2.66,
34,08-10-2025,12:49:29:627536,372,69.79,24.94,2.68,
35,08-10-2025,12:49:33:972536,367,69.85,24.86,2.66,
36,08-10-2025,12:49:38:024536,360,69.91,24.78,2.67,
37,08-10-2025,12:49:42:540536,357,69.94,24.7,2.68,
38,08-10-2025,12:49:46:418536,350,69.97,24.62,2.66,
39,08-10-2025,12:49:50:594536,345,70.02,24.56,2.68,
40,08-10-2025,12:49:54:612545,340,70.16,24.5,2.66,
41,08-10-2025,12:49:59:597535,342,70.24,24.43,2.68,
42,08-10-2025,12:50:05:037523,346,70.21,24.36,2.68,
43,08-10-2025,12:50:11:411535,355,70.45,24.28,2.66,
44,08-10-2025,12:50:16:128536,350,70.33,24.21,2.66,
45,08-10-2025,12:50:20:864536,347,70.34,24.14,2.66,
46,08-10-2025,12:50:24:793536,338,70.24,24.08,2.66,
47,08-10-2025,12:50:29:253536,333,70.32,24.03,2.64,
48,08-10-2025,12:50:33:796536,331,70.57,23.97,2.67,
49,08-10-2025,12:50:38:271536,328,70.58,23.93,2.66,
50,08-10-2025,12:50:42:974535,326,70.61,23.88,2.66,
51,08-10-2025,12:50:47:272536,322,70.26,23.83,2.66,
52,08-10-2025,12:50:51:373536,316,70.1,23.78,2.66,
53,08-10-2025,12:50:54:831536,306,70.01,23.74,2.65,
54,08-10-2025,12:51:01:542576,317,70.35,23.68,2.66,
55,08-10-2025,12:51:05:070536,308,70.2,23.63,2.67,
56,08-10-2025,12:51:09:573536,306,70.23,23.58,2.65,
57,08-10-2025,12:51:13:668535,302,70.28,23.54,2.67,
58,08-10-2025,12:51:18:991536,306,70.29,23.49,2.66,
59,08-10-2025,12:51:23:087536,301,70.21,23.45,2.67,
60,08-10-2025,12:51:29:031536,310,70.41,23.41,2.67,
61,08-10-2025,12:51:33:638536,307,70.29,23.38,2.67,
62,08-10-2025,12:51:39:062535,307,70.22,23.33,2.67,
63,08-10-2025,12:51:42:554536,299,70.14,23.3,2.66,
64,08-10-2025,12:51:47:873536,300,70.18,23.26,2.66,
65,08-10-2025,12:51:51:790535,294,69.93,23.23,2.66,
66,08-10-2025,12:51:55:666536,289,69.95,23.2,2.66,
67,08-10-2025,12:51:59:771536,286,70.08,23.17,2.66,
68,08-10-2025,12:52:05:899534,294,70.37,23.14,2.66,
69,08-10-2025,12:52:12:243535,303,70.32,23.12,2.68,ac on and door open ends
70,08-10-2025,12:52:16:363536,297,70.04,23.09,2.68,ac on and door close
71,08-10-2025,12:52:22:293536,302,69.97,23.07,2.66,
72,08-10-2025,12:52:35:599536,343,69.83,23.02,2.67,
73,08-10-2025,12:52:40:100536,331,69.16,22.96,2.67,
74,08-10-2025,12:52:49:790529,344,68.37,22.86,2.65,
75,08-10-2025,12:52:56:007535,339,68.21,22.75,2.71,
76,08-10-2025,12:53:05:511529,351,68.22,22.6,2.68,
77,08-10-2025,12:53:09:602536,330,67.99,22.49,2.66,
78,08-10-2025,12:53:15:408536,324,68.16,22.38,2.66,
79,08-10-2025,12:53:20:039536,312,68.24,22.28,2.66,
80,08-10-2025,12:53:23:925535,299,68.02,22.2,2.67,
81,08-10-2025,12:53:30:144536,298,67.8,22.11,2.66,
82,08-10-2025,12:53:38:263536,307,67.58,21.99,2.68,
83,08-10-2025,12:53:41:952536,290,67.14,21.89,2.65,
84,08-10-2025,12:53:45:638536,276,66.9,21.79,2.67,
85,08-10-2025,12:53:52:215529,279,66.97,21.68,2.65,
86,08-10-2025,12:53:56:909539,273,67.02,21.56,2.66,
87,08-10-2025,12:54:03:049536,275,67.08,21.46,2.67,
88,08-10-2025,12:54:10:619536,283,67.06,21.34,2.67,
89,08-10-2025,12:54:14:105536,268,66.94,21.25,2.66,
90,08-10-2025,12:54:17:992536,258,66.83,21.17,2.66,
91,08-10-2025,12:54:24:144536,260,66.98,21.1,2.67,
92,08-10-2025,12:54:30:959529,265,66.54,21.01,2.67,
93,08-10-2025,12:54:36:022535,260,66.11,20.92,2.66,
94,08-10-2025,12:54:42:397536,261,65.97,20.83,2.67,
95,08-10-2025,12:54:48:516536,263,65.8,20.72,2.67,
96,08-10-2025,12:54:53:636536,256,65.67,20.62,2.68,
97,08-10-2025,12:54:57:973536,249,65.66,20.53,2.68,
98,08-10-2025,12:55:01:826536,239,65.49,20.45,2.66,
99,08-10-2025,12:55:05:722536,233,65.4,20.38,2.66,
100,08-10-2025,12:55:09:604535,226,65.41,20.31,2.67,
101,08-10-2025,12:55:12:740536,218,65.27,20.26,2.66,
102,08-10-2025,12:55:23:944536,242,65.34,20.18,2.66,
103,08-10-2025,12:55:28:041536,234,64.87,20.1,2.67,
104,08-10-2025,12:55:32:340535,227,64.48,20.01,2.66,
105,08-10-2025,12:55:36:849536,222,64.45,19.92,2.66,
106,08-10-2025,12:55:41:020536,218,64.38,19.84,2.65,
107,08-10-2025,12:55:45:240536,213,64.36,19.77,2.65,
108,08-10-2025,12:55:50:042535,208,64.42,19.71,2.65,
109,08-10-2025,12:55:54:461535,206,64.3,19.65,2.66,
110,08-10-2025,12:55:58:598536,202,64.34,19.6,2.67,
111,08-10-2025,12:56:02:653536,199,64.2,19.56,2.66,
112,08-10-2025,12:56:06:744536,196,64.11,19.52,2.67,
113,08-10-2025,12:56:10:636536,192,63.87,19.48,2.66,
114,08-10-2025,12:56:15:147536,191,63.77,19.45,2.68,
115,08-10-2025,12:56:19:243536,189,63.55,19.41,2.66,
116,08-10-2025,12:56:24:212536,190,63.28,19.35,2.65,
117,08-10-2025,12:56:29:272536,191,63.17,19.3,2.67,
118,08-10-2025,12:56:33:401535,187,63.02,19.26,2.66,
119,08-10-2025,12:56:37:478536,185,62.84,19.21,2.68,
120,08-10-2025,12:56:41:363536,181,62.62,19.17,2.68,
121,08-10-2025,12:56:45:873536,181,62.4,19.12,2.66,
122,08-10-2025,12:56:50:010536,178,62.16,19.08,2.66,
123,08-10-2025,12:56:53:850536,176,61.95,19.02,2.65,
124,08-10-2025,12:56:58:158535,175,61.77,18.97,2.66,
125,08-10-2025,12:57:02:542536,175,61.79,18.92,2.67,
126,08-10-2025,12:57:07:415535,175,61.96,18.88,2.66,
127,08-10-2025,12:57:11:681605,175,61.89,18.85,2.67,
128,08-10-2025,12:57:16:003536,173,61.69,18.81,2.66,
129,08-10-2025,12:57:21:299536,175,61.46,18.77,2.64,
130,08-10-2025,12:57:25:800535,175,61.3,18.73,2.67,
131,08-10-2025,12:57:30:312536,174,61.12,18.68,2.65,
132,08-10-2025,12:57:34:227536,170,60.95,18.64,2.66,
133,08-10-2025,12:57:38:927536,171,60.82,18.59,2.66,
134,08-10-2025,12:57:42:740536,168,60.74,18.55,2.66,
135,08-10-2025,12:57:46:497536,165,60.56,18.51,2.67,
136,08-10-2025,12:57:50:616536,163,60.48,18.47,2.65,
137,08-10-2025,12:57:54:752536,162,60.51,18.44,2.66,
138,08-10-2025,12:57:58:784536,160,60.38,18.41,2.66,
139,08-10-2025,12:58:02:545535,159,60.23,18.38,2.66,
140,08-10-2025,12:58:10:037536,167,60.16,18.33,2.67,
141,08-10-2025,12:58:14:139536,166,60.13,18.3,2.66,
142,08-10-2025,12:58:21:928536,173,59.78,18.23,2.67,
143,08-10-2025,12:58:25:610535,168,59.53,18.17,2.66,
144,08-10-2025,12:58:29:543536,165,59.53,18.13,2.67,
145,08-10-2025,12:58:33:822536,164,59.64,18.1,2.69,
146,08-10-2025,12:58:37:306536,160,59.7,18.09,2.66,
147,08-10-2025,12:58:42:022536,160,59.64,18.08,2.67,
148,08-10-2025,12:58:46:499536,160,59.49,18.07,2.66,
149,08-10-2025,12:58:50:829536,158,59.18,18.05,2.68,
150,08-10-2025,12:58:55:748536,159,58.92,18.02,2.66,
151,08-10-2025,12:59:00:445536,158,58.71,17.98,2.66,
152,08-10-2025,12:59:05:342536,158,58.57,17.94,2.65,
153,08-10-2025,12:59:10:047536,158,58.51,17.91,2.68,
154,08-10-2025,12:59:14:352536,157,58.46,17.88,2.66,
155,08-10-2025,12:59:27:867536,180,58.5,17.84,2.67,
156,08-10-2025,12:59:33:213536,178,58.17,17.8,2.65,
157,08-10-2025,12:59:38:321536,175,57.97,17.76,2.64,
158,08-10-2025,12:59:42:220536,169,57.79,17.74,2.66,
159,08-10-2025,12:59:46:095536,164,57.7,17.71,2.67,
160,08-10-2025,12:59:50:198536,161,57.61,17.7,2.67,
161,08-10-2025,12:59:54:148535,157,57.44,17.68,2.68,
162,08-10-2025,13:00:00:441536,162,57.34,17.65,2.66,
163,08-10-2025,13:00:05:022536,159,57.24,17.64,2.66,
164,08-10-2025,13:00:09:446536,158,57.07,17.62,2.66,
165,08-10-2025,13:00:12:933536,153,56.82,17.59,2.64,
166,08-10-2025,13:00:17:631536,152,56.7,17.55,2.67,
167,08-10-2025,13:00:21:522536,150,56.67,17.53,2.66,
168,08-10-2025,13:00:27:985529,155,56.7,17.5,2.66,
169,08-10-2025,13:00:31:770536,151,56.61,17.48,2.67,
170,08-10-2025,13:00:35:652536,148,56.44,17.45,2.66,
171,08-10-2025,13:00:40:161536,147,56.27,17.42,2.67,
172,08-10-2025,13:00:44:678536,147,56.25,17.39,2.68,
173,08-10-2025,13:00:49:421535,147,56.2,17.38,2.67,
174,08-10-2025,13:00:53:553535,146,56.12,17.36,2.67,
175,08-10-2025,13:00:57:569536,144,56.07,17.35,2.68,
176,08-10-2025,13:01:01:949536,144,55.97,17.33,2.66,
177,08-10-2025,13:01:05:759536,141,55.83,17.31,2.68,
178,08-10-2025,13:01:10:479536,142,55.64,17.28,2.66,
179,08-10-2025,13:01:15:394536,142,55.55,17.25,2.66,
180,08-10-2025,13:01:19:957535,142,55.47,17.21,2.66,
181,08-10-2025,13:01:27:274536,148,55.4,17.17,2.65,
182,08-10-2025,13:01:30:960535,144,55.3,17.13,2.66,
183,08-10-2025,13:01:35:254536,142,55.24,17.1,2.66,
184,08-10-2025,13:01:39:560536,143,55.23,17.07,2.67,
185,08-10-2025,13:01:44:557536,143,55.2,17.05,2.66,
186,08-10-2025,13:01:47:959536,139,55.15,17.04,2.65,
187,08-10-2025,13:01:51:850536,138,55,17.02,2.65,
188,08-10-2025,13:01:56:024536,136,54.97,17.01,2.66,
189,08-10-2025,13:02:00:048536,136,54.96,17,2.67,
190,08-10-2025,13:02:04:958536,137,54.83,16.97,2.67,
191,08-10-2025,13:02:16:219536,151,54.84,16.93,2.68,
192,08-10-2025,13:02:19:960536,147,54.78,16.9,2.66,
193,08-10-2025,13:02:28:358536,154,54.77,16.86,2.66,
194,08-10-2025,13:02:35:883536,159,54.67,16.84,2.67,
195,08-10-2025,13:02:39:988536,154,54.69,16.82,2.67,
196,08-10-2025,13:02:44:304535,151,54.58,16.81,2.66,
197,08-10-2025,13:02:49:744523,150,54.41,16.8,2.67,
198,08-10-2025,13:02:56:188529,152,54.17,16.77,2.65,
199,08-10-2025,13:03:02:558536,154,53.94,16.74,2.66,
200,08-10-2025,13:03:07:652536,152,53.81,16.7,2.65,
201,08-10-2025,13:03:13:154535,151,53.75,16.67,2.67,
202,08-10-2025,13:03:18:157536,149,53.79,16.64,2.66,
203,08-10-2025,13:03:23:029535,147,53.77,16.62,2.66,
204,08-10-2025,13:03:30:005529,151,53.75,16.6,2.66,
205,08-10-2025,13:03:35:101537,149,53.64,16.58,2.66,
206,08-10-2025,13:03:40:429535,148,53.4,16.54,2.67,
207,08-10-2025,13:03:45:715535,149,53.4,16.52,2.66,
208,08-10-2025,13:03:50:015535,146,53.31,16.49,2.67,
209,08-10-2025,13:03:54:529535,143,53.36,16.49,2.67,
210,08-10-2025,13:03:58:854535,140,53.44,16.49,2.68,
211,08-10-2025,13:04:03:124535,139,53.38,16.49,2.66,
212,08-10-2025,13:04:07:227535,137,53.24,16.48,2.68,
213,08-10-2025,13:04:11:316535,135,53.05,16.46,2.66,
214,08-10-2025,13:04:15:425535,133,52.86,16.43,2.66,
215,08-10-2025,13:04:19:713535,132,52.77,16.39,2.65,
216,08-10-2025,13:04:25:225535,134,52.77,16.35,2.66,
217,08-10-2025,13:04:29:347535,132,52.78,16.32,2.66,
218,08-10-2025,13:04:40:362533,146,52.96,16.28,2.67,
219,08-10-2025,13:04:44:704535,143,52.95,16.26,2.66,
220,08-10-2025,13:04:51:289529,146,52.97,16.24,2.66,
221,08-10-2025,13:04:55:797535,143,52.85,16.22,2.67,
222,08-10-2025,13:05:01:326544,143,52.76,16.21,2.67,
223,08-10-2025,13:05:05:386535,140,52.66,16.19,2.66,
224,08-10-2025,13:05:09:491535,137,52.65,16.18,2.67,
225,08-10-2025,13:05:14:817535,137,52.59,16.17,2.66,
226,08-10-2025,13:05:19:523535,137,52.54,16.16,2.67,
227,08-10-2025,13:05:26:312539,141,52.5,16.13,2.66,
228,08-10-2025,13:05:30:991535,139,52.35,16.11,2.67,
229,08-10-2025,13:05:36:522535,139,52.28,16.08,2.66,
230,08-10-2025,13:05:40:619535,136,52.23,16.06,2.66,
231,08-10-2025,13:05:44:518535,133,52.16,16.04,2.66,
232,08-10-2025,13:05:49:214536,133,52.14,16.02,2.66,
233,08-10-2025,13:05:55:569536,136,52.2,16,2.67,
234,08-10-2025,13:06:00:487535,136,52.19,15.98,2.66,
235,08-10-2025,13:06:04:428535,133,52.16,15.96,2.66,
236,08-10-2025,13:06:08:468536,131,52.08,15.95,2.66,
237,08-10-2025,13:06:13:596535,132,52.08,15.94,2.64,
238,08-10-2025,13:06:18:297535,132,52.03,15.94,2.66,
239,08-10-2025,13:06:22:431535,130,51.94,15.92,2.66,
240,08-10-2025,13:06:27:925535,131,51.82,15.91,2.66,
241,08-10-2025,13:06:31:815536,130,51.75,15.9,2.66,
242,08-10-2025,13:06:35:908535,128,51.7,15.89,2.67,
243,08-10-2025,13:06:40:220535,126,51.66,15.88,2.66,
244,08-10-2025,13:06:44:513535,126,51.54,15.86,2.65,
245,08-10-2025,13:06:49:432535,126,51.5,15.84,2.65,
246,08-10-2025,13:06:55:222536,130,51.53,15.82,2.67,
247,08-10-2025,13:07:00:322535,130,51.53,15.82,2.67,
248,08-10-2025,13:07:04:824535,129,51.44,15.8,2.66,
249,08-10-2025,13:07:09:292535,128,51.35,15.79,2.67,
250,08-10-2025,13:07:13:225536,126,51.32,15.79,2.66,
251,08-10-2025,13:07:17:499535,125,51.25,15.78,2.67,
252,08-10-2025,13:07:22:410535,125,51.25,15.78,2.66,
253,08-10-2025,13:07:26:503535,124,51.28,15.79,2.66,
254,08-10-2025,13:07:31:424535,125,51.28,15.79,2.67,
255,08-10-2025,13:07:36:123535,125,51.18,15.8,2.66,
256,08-10-2025,13:07:40:840535,126,51.09,15.8,2.66,
257,08-10-2025,13:07:46:228536,127,50.94,15.79,2.66,
258,08-10-2025,13:07:52:751529,130,50.83,15.77,2.66,
259,08-10-2025,13:07:57:020536,129,50.74,15.74,2.66,
260,08-10-2025,13:08:00:707536,126,50.74,15.71,2.66,
261,08-10-2025,13:08:04:594536,124,50.75,15.7,2.65,
262,08-10-2025,13:08:08:500536,123,50.78,15.69,2.67,
263,08-10-2025,13:08:12:629536,122,50.82,15.69,2.66,
264,08-10-2025,13:08:17:703536,123,50.89,15.7,2.65,
265,08-10-2025,13:08:22:818536,125,50.86,15.71,2.68,
266,08-10-2025,13:08:27:127536,124,50.76,15.72,2.67,
267,08-10-2025,13:08:30:813536,122,50.61,15.72,2.66,
268,08-10-2025,13:08:37:438683,125,50.37,15.71,2.66,
269,08-10-2025,13:08:41:687536,124,50.19,15.68,2.66,
270,08-10-2025,13:08:45:967536,123,50.05,15.66,2.67,
271,08-10-2025,13:08:49:661536,121,49.92,15.62,2.66,
272,08-10-2025,13:08:54:159536,121,49.8,15.58,2.65,
273,08-10-2025,13:09:07:069536,135,50.13,15.52,2.67,
274,08-10-2025,13:09:11:772536,134,50.22,15.48,2.66,
275,08-10-2025,13:09:16:068536,132,50.24,15.45,2.66,
276,08-10-2025,13:09:20:585540,130,50.17,15.42,2.66,
277,08-10-2025,13:09:25:901546,129,50.12,15.41,2.66,
278,08-10-2025,13:09:32:900529,133,50.04,15.38,2.66,
279,08-10-2025,13:09:39:658529,136,49.97,15.37,2.66,
280,08-10-2025,13:09:43:520536,132,49.92,15.36,2.67,
281,08-10-2025,13:09:54:623534,142,49.87,15.34,2.66,
282,08-10-2025,13:10:02:763536,146,49.84,15.32,2.67,
283,08-10-2025,13:10:08:706536,145,49.74,15.3,2.66,
284,08-10-2025,13:10:13:235536,142,49.66,15.29,2.66,
285,08-10-2025,13:10:17:099536,136,49.57,15.27,2.66,
286,08-10-2025,13:10:23:505536,138,49.53,15.25,2.66,
287,08-10-2025,13:10:27:764536,134,49.44,15.23,2.66,
288,08-10-2025,13:10:34:381529,136,49.42,15.22,2.66,
289,08-10-2025,13:10:38:201536,132,49.4,15.21,2.65,
290,08-10-2025,13:10:42:497535,129,49.35,15.21,2.67,
291,08-10-2025,13:10:48:881529,132,49.36,15.2,2.65,
292,08-10-2025,13:10:52:941536,130,49.28,15.19,2.66,
293,08-10-2025,13:10:57:291536,128,49.18,15.17,2.66,
294,08-10-2025,13:11:01:338536,125,49.1,15.16,2.66,
295,08-10-2025,13:11:05:853536,125,49.06,15.15,2.67,
296,08-10-2025,13:11:14:528536,131,49.1,15.13,2.66,
297,08-10-2025,13:11:21:075529,133,49.09,15.11,2.66,
298,08-10-2025,13:11:26:532535,134,49.02,15.08,2.66,
299,08-10-2025,13:11:31:035535,131,48.89,15.06,2.66,
300,08-10-2025,13:11:34:926535,128,48.79,15.04,2.66,
301,08-10-2025,13:11:39:233536,126,48.75,15.03,2.68,
302,08-10-2025,13:11:43:124535,123,48.73,15.03,2.66,
303,08-10-2025,13:11:48:891536,125,48.77,15.02,2.68,
304,08-10-2025,13:11:53:772536,125,48.78,15.02,2.66,
305,08-10-2025,13:11:57:905539,123,48.76,15.01,2.68,
306,08-10-2025,13:12:01:830536,121,48.73,15.01,2.66,
307,08-10-2025,13:12:05:692536,119,48.69,15.01,2.68,
308,08-10-2025,13:12:09:743536,118,48.64,15.01,2.66,
309,08-10-2025,13:12:14:088536,118,48.66,15.01,2.66,
310,08-10-2025,13:12:18:346536,118,48.63,15,2.65,
311,08-10-2025,13:12:25:516536,122,48.59,14.98,2.66,
312,08-10-2025,13:12:31:303544,124,48.6,14.96,2.67,
313,08-10-2025,13:12:36:375535,124,48.57,14.95,2.66,
314,08-10-2025,13:12:40:488535,122,48.58,14.94,2.66,
315,08-10-2025,13:12:44:485538,121,48.56,14.93,2.65,
316,08-10-2025,13:12:49:077535,120,48.55,14.92,2.66,
317,08-10-2025,13:12:59:265529,129,48.48,14.9,2.66,
318,08-10-2025,13:13:04:238535,128,48.45,14.88,2.67,
319,08-10-2025,13:13:09:764535,129,48.41,14.86,2.65,
320,08-10-2025,13:13:14:687535,127,48.33,14.83,2.66,
321,08-10-2025,13:13:19:585535,126,48.29,14.81,2.67,
322,08-10-2025,13:13:24:108535,124,48.32,14.8,2.66,
323,08-10-2025,13:13:29:214535,124,48.37,14.79,2.67,
324,08-10-2025,13:13:33:306535,122,48.37,14.8,2.65,
325,08-10-2025,13:13:39:887529,125,48.31,14.78,2.66,
326,08-10-2025,13:13:45:196535,125,48.26,14.76,2.66,
327,08-10-2025,13:13:49:905536,124,48.28,14.75,2.67,
328,08-10-2025,13:13:55:015535,123,48.26,14.74,2.66,
329,08-10-2025,13:13:59:116536,121,48.22,14.73,2.66,
330,08-10-2025,13:14:02:803535,119,48.15,14.73,2.65,
331,08-10-2025,13:14:07:933536,119,48.07,14.71,2.66,
332,08-10-2025,13:14:12:632535,119,48.1,14.7,2.66,
333,08-10-2025,13:14:18:001535,120,48.15,14.7,2.66,
334,08-10-2025,13:14:27:376536,127,48.28,14.69,2.67,
335,08-10-2025,13:14:31:479535,125,48.18,14.69,2.66,
336,08-10-2025,13:14:36:185535,123,48.02,14.67,2.66,
337,08-10-2025,13:14:40:494535,122,47.97,14.68,2.67,
338,08-10-2025,13:14:45:606535,122,47.94,14.66,2.65,
339,08-10-2025,13:14:50:112535,120,47.9,14.66,2.66,
340,08-10-2025,13:14:55:227535,120,47.9,14.65,2.67,
341,08-10-2025,13:14:59:121535,119,47.89,14.65,2.66,
342,08-10-2025,13:15:03:245535,117,47.88,14.65,2.66,
343,08-10-2025,13:15:07:930535,117,47.89,14.64,2.66,
344,08-10-2025,13:15:13:044535,117,47.86,14.64,2.66,
345,08-10-2025,13:15:16:731535,115,47.82,14.64,2.67,
346,08-10-2025,13:15:21:447535,115,47.78,14.64,2.67,
347,08-10-2025,13:15:25:954535,115,47.75,14.63,2.66,
348,08-10-2025,13:15:29:848535,113,47.72,14.61,2.67,
349,08-10-2025,13:15:34:555535,114,47.67,14.61,2.66,
350,08-10-2025,13:15:41:346529,118,47.79,14.61,2.68,
351,08-10-2025,13:15:46:019535,117,47.76,14.6,2.68,
352,08-10-2025,13:15:50:339536,116,47.73,14.6,2.65,
353,08-10-2025,13:15:56:254535,118,47.68,14.58,2.66,
354,08-10-2025,13:16:05:660536,126,47.71,14.56,2.66,
355,08-10-2025,13:16:09:608535,123,47.65,14.54,2.66,
356,08-10-2025,13:16:14:493535,122,47.6,14.52,2.66,
357,08-10-2025,13:16:19:614535,121,47.65,14.5,2.65,
358,08-10-2025,13:16:23:506535,119,47.68,14.5,2.66,
359,08-10-2025,13:16:28:441535,118,47.63,14.48,2.67,
360,08-10-2025,13:16:35:982536,123,47.66,14.46,2.65,
361,08-10-2025,13:16:42:960535,125,47.68,14.45,2.66,
362,08-10-2025,13:16:51:920535,131,47.65,14.43,2.66,
363,08-10-2025,13:16:56:722535,129,47.67,14.42,2.67,
364,08-10-2025,13:17:03:877529,131,47.74,14.42,2.68,
365,08-10-2025,13:17:11:036535,133,47.79,14.41,2.66,
366,08-10-2025,13:17:14:911535,129,47.72,14.42,2.66,
367,08-10-2025,13:17:19:211535,126,47.67,14.43,2.67,
368,08-10-2025,13:17:23:312535,123,47.58,14.44,2.66,
369,08-10-2025,13:17:27:608535,121,47.48,14.44,2.67,
370,08-10-2025,13:17:32:933535,121,47.47,14.44,2.66,
371,08-10-2025,13:17:38:056536,121,47.43,14.44,2.66,
372,08-10-2025,13:17:42:554536,120,47.33,14.43,2.66,
373,08-10-2025,13:17:48:317536,121,47.36,14.42,2.67,
374,08-10-2025,13:17:52:796536,120,47.35,14.42,2.67,
375,08-10-2025,13:17:58:127536,120,47.36,14.43,2.66,
376,08-10-2025,13:18:02:220536,118,47.34,14.43,2.66,
377,08-10-2025,13:18:07:138536,118,47.29,14.44,2.67,
378,08-10-2025,13:18:11:723536,117,47.26,14.44,2.67,
379,08-10-2025,13:18:16:558536,118,47.21,14.43,2.67,
380,08-10-2025,13:18:21:927536,118,47.19,14.42,2.65,
381,08-10-2025,13:18:26:183566,117,47.18,14.41,2.66,
382,08-10-2025,13:18:30:326536,115,47.13,14.41,2.66,
383,08-10-2025,13:18:35:039536,115,47.11,14.4,2.67,
384,08-10-2025,13:18:38:746536,113,47.08,14.39,2.67,
385,08-10-2025,13:18:42:978535,112,47.03,14.39,2.66,
386,08-10-2025,13:18:47:720536,112,47.03,14.38,2.67,
387,08-10-2025,13:18:51:992536,112,47.01,14.39,2.66,
388,08-10-2025,13:18:55:520536,110,46.94,14.4,2.66,
389,08-10-2025,13:18:59:977536,110,46.92,14.4,2.66,
390,08-10-2025,13:19:06:767529,114,46.96,14.38,2.65,
391,08-10-2025,13:19:11:650536,114,46.96,14.37,2.66,
392,08-10-2025,13:19:18:410536,118,47,14.36,2.66,
393,08-10-2025,13:19:23:115548,117,47,14.35,2.67,
394,08-10-2025,13:19:27:248536,116,47.05,14.34,2.67,
